"name.player","id.player","team","id.team","is.active_player","seasons.played","year.from","year.to","name.last","name.first","display_first_last","code.player","city.team","name.team","stem.team","code.team","games_played_flag","url.player"
"Dwayne Whitfield",1864,NA,1,FALSE,0,1995,1995,"Whitfield"," Dwayne","Dwayne Whitfield","HISTADD_dwayne_whitfield",NA,NA,NA,NA,"Y","1864http://stats.nba.com/player/#!/"
"Charles Whitney",3933,NA,1,FALSE,1,1980,1981,"Whitney"," Charles","Charles Whitney","HISTADD_hawkeye_whitney",NA,NA,NA,NA,"Y","3933http://stats.nba.com/player/#!/"
"Chris Whitney",1743,NA,1,FALSE,10,1993,2003,"Whitney"," Chris","Chris Whitney","chris_whitney",NA,NA,NA,NA,"Y","1743http://stats.nba.com/player/#!/"
"Shayne Whittington",1263,"13 20",19,TRUE,1,2014,2015,"Whittington"," Shayne","Shayne Whittington","shayne_whittington",13,20,13,20,"Y","1263http://stats.nba.com/player/#!/"
"Sidney Wicks",3934,NA,1,FALSE,9,1971,1980,"Wicks"," Sidney","Sidney Wicks","HISTADD_sidney_wicks",NA,NA,NA,NA,"Y","3934http://stats.nba.com/player/#!/"
"Murray Wier",3935,NA,1,FALSE,0,1949,1949,"Wier"," Murray","Murray Wier","HISTADD_murray_wier",NA,NA,NA,NA,"Y","3935http://stats.nba.com/player/#!/"
"Bob Wiesenhahn",3936,NA,1,FALSE,0,1961,1961,"Wiesenhahn"," Bob","Bob Wiesenhahn","HISTADD_bob_wiesenhahn",NA,NA,NA,NA,"Y","3936http://stats.nba.com/player/#!/"
"Andrew Wiggins",1253,"19 28",15,TRUE,2,2014,2016,"Wiggins"," Andrew","Andrew Wiggins","andrew_wiggins",19,28,19,29,"Y","1253http://stats.nba.com/player/#!/"
"Mitchell Wiggins",3937,NA,1,FALSE,8,1983,1991,"Wiggins"," Mitchell","Mitchell Wiggins","HISTADD_mitchell_wiggins",NA,NA,NA,NA,"Y","3937http://stats.nba.com/player/#!/"
"Ken Wilburn",3938,NA,1,FALSE,1,1967,1968,"Wilburn"," Ken","Ken Wilburn","HISTADD_ken_wilburn",NA,NA,NA,NA,"Y","3938http://stats.nba.com/player/#!/"
"Cj Wilcox",1223,"14 7",11,TRUE,2,2014,2016,"Wilcox"," CJ","CJ Wilcox","CJ_Wilcox",14,7,14,7,"Y","1223http://stats.nba.com/player/#!/"
"Chris Wilcox",1441,NA,1,FALSE,10,2002,2012,"Wilcox"," Chris","Chris Wilcox","chris_wilcox",NA,NA,NA,NA,"Y","1441http://stats.nba.com/player/#!/"
"Dc Wilcutt",3939,NA,1,FALSE,1,1948,1949,"Wilcutt"," DC","D.C. Wilcutt","HISTADD_dc_wilcutt",NA,NA,NA,NA,"Y","3939http://stats.nba.com/player/#!/"
"Gene Wiley",3940,NA,1,FALSE,3,1962,1965,"Wiley"," Gene","Gene Wiley","HISTADD_gene_wiley",NA,NA,NA,NA,"Y","3940http://stats.nba.com/player/#!/"
"Michael Wiley",3941,NA,1,FALSE,1,1980,1981,"Wiley"," Michael","Michael Wiley","HISTADD_michael_wiley",NA,NA,NA,NA,"Y","3941http://stats.nba.com/player/#!/"
"Morlon Wiley",3942,NA,1,FALSE,6,1988,1994,"Wiley"," Morlon","Morlon Wiley","HISTADD_morlon_wiley",NA,NA,NA,NA,"Y","3942http://stats.nba.com/player/#!/"
"Win Wilfong",3943,NA,1,FALSE,3,1957,1960,"Wilfong"," Win","Win Wilfong","HISTADD_win_wilfong",NA,NA,NA,NA,"Y","3943http://stats.nba.com/player/#!/"
"Lenny Wilkens",3944,NA,1,FALSE,14,1960,1974,"Wilkens"," Lenny","Lenny Wilkens","HISTADD_lenny_wilkens",NA,NA,NA,NA,"Y","3944http://stats.nba.com/player/#!/"
"Bob Wilkerson",3945,NA,1,FALSE,6,1976,1982,"Wilkerson"," Bob","Bob Wilkerson","HISTADD_bobby_wilkerson",NA,NA,NA,NA,"Y","3945http://stats.nba.com/player/#!/"
"Jamaal Wilkes",3946,NA,1,FALSE,11,1974,1985,"Wilkes"," Jamaal","Jamaal Wilkes","HISTADD_jamaal_wilkes",NA,NA,NA,NA,"Y","3946http://stats.nba.com/player/#!/"
"James Wilkes",3947,NA,1,FALSE,2,1980,1982,"Wilkes"," James","James Wilkes","HISTADD_james_wilkes",NA,NA,NA,NA,"Y","3947http://stats.nba.com/player/#!/"
"Damien Wilkins",1651,NA,1,FALSE,8,2004,2012,"Wilkins"," Damien","Damien Wilkins","Damien_Wilkins",NA,NA,NA,NA,"Y","1651http://stats.nba.com/player/#!/"
"Dominique Wilkins",164,NA,1,FALSE,16,1982,1998,"Wilkins"," Dominique","Dominique Wilkins","HISTADD_dominique_wilkins",NA,NA,NA,NA,"Y","164http://stats.nba.com/player/#!/"
"Eddielee Wilkins",3948,NA,1,FALSE,8,1984,1992,"Wilkins"," Eddielee","Eddielee Wilkins","HISTADD_eddie_lee_wilkins",NA,NA,NA,NA,"Y","3948http://stats.nba.com/player/#!/"
"Gerald Wilkins",3996,NA,1,FALSE,13,1985,1998,"Wilkins"," Gerald","Gerald Wilkins","HISTADD_gerald_wilkins",NA,NA,NA,NA,"Y","3996http://stats.nba.com/player/#!/"
"Jeff Wilkins",3949,NA,1,FALSE,5,1980,1985,"Wilkins"," Jeff","Jeff Wilkins","HISTADD_jeff_wilkins",NA,NA,NA,NA,"Y","3949http://stats.nba.com/player/#!/"
"Dale Wilkinson",3950,NA,1,FALSE,0,1984,1984,"Wilkinson"," Dale","Dale Wilkinson","HISTADD_dale_wilkinson",NA,NA,NA,NA,"Y","3950http://stats.nba.com/player/#!/"
"Mike Wilks",1426,NA,1,FALSE,7,2002,2009,"Wilks"," Mike","Mike Wilks","mike_wilks",NA,NA,NA,NA,"Y","1426http://stats.nba.com/player/#!/"
"Aaron Williams",201,NA,1,FALSE,14,1993,2007,"Williams"," Aaron","Aaron Williams","aaron_williams",NA,NA,NA,NA,"Y","201http://stats.nba.com/player/#!/"
"Alan Williams",344,"25 26",21,TRUE,1,2015,2016,"Williams"," Alan","Alan Williams","alan_williams",25,26,25,27,"Y","344http://stats.nba.com/player/#!/"
"Alvin Williams",267,NA,1,FALSE,9,1997,2006,"Williams"," Alvin","Alvin Williams","alvin_williams",NA,NA,NA,NA,"Y","267http://stats.nba.com/player/#!/"
"Arthur Williams",3951,NA,1,FALSE,6,1967,1973,"Williams"," Arthur","Arthur Williams","HISTADD_hambone_williams",NA,NA,NA,NA,"Y","3951http://stats.nba.com/player/#!/"
"Bernie Williams",3952,NA,1,FALSE,1,1969,1970,"Williams"," Bernie","Bernie Williams","HISTADD_bernie_williams",NA,NA,NA,NA,"Y","3952http://stats.nba.com/player/#!/"
"Bob Williams",3968,NA,1,FALSE,1,1955,1956,"Williams"," Bob","Bob Williams","HISTADD_bob_williams",NA,NA,NA,NA,"Y","3968http://stats.nba.com/player/#!/"
"Brandon Williams",286,NA,1,FALSE,5,1997,2002,"Williams"," Brandon","Brandon Williams","brandon_williams",NA,NA,NA,NA,"Y","286http://stats.nba.com/player/#!/"
"Buck Williams",1746,NA,1,FALSE,16,1981,1997,"Williams"," Buck","Buck Williams","HISTADD_buck_williams",NA,NA,NA,NA,"Y","1746http://stats.nba.com/player/#!/"
"Chuck Williams",3957,NA,1,FALSE,1,1976,1977,"Williams"," Chuck","Chuck Williams","HISTADD_chuck_williams",NA,NA,NA,NA,"Y","3957http://stats.nba.com/player/#!/"
"Chuckie Williams",3953,NA,1,FALSE,0,1976,1976,"Williams"," Chuckie","Chuckie Williams","HISTADD_chuckie_williams",NA,NA,NA,NA,"Y","3953http://stats.nba.com/player/#!/"
"Cliff Williams",3954,NA,1,FALSE,0,1968,1968,"Williams"," Cliff","Cliff Williams","HISTADD_cliff_williams",NA,NA,NA,NA,"Y","3954http://stats.nba.com/player/#!/"
"Corey Williams",100,NA,1,FALSE,1,1992,1993,"Williams"," Corey","Corey Williams","corey_williams",NA,NA,NA,NA,"Y","100http://stats.nba.com/player/#!/"
"Deron Williams",20,"8 17",7,TRUE,11,2005,2016,"Williams"," Deron","Deron Williams","deron_williams",8,17,8,17,"Y","20http://stats.nba.com/player/#!/"
"Derrick Williams",970,"21 14",17,TRUE,5,2011,2016,"Williams"," Derrick","Derrick Williams","derrick_williams",21,14,21,14,"Y","970http://stats.nba.com/player/#!/"
"Don Williams",3955,NA,1,FALSE,0,1979,1979,"Williams"," Don","Don Williams","HISTADD_duck_williams",NA,NA,NA,NA,"Y","3955http://stats.nba.com/player/#!/"
"Earl Williams",3956,NA,1,FALSE,4,1974,1978,"Williams"," Earl","Earl Williams","HISTADD_twirl_williams",NA,NA,NA,NA,"Y","3956http://stats.nba.com/player/#!/"
"Elliot Williams",915,NA,1,FALSE,5,2010,2015,"Williams"," Elliot","Elliot Williams","elliot_williams",NA,NA,NA,NA,"Y","915http://stats.nba.com/player/#!/"
"Eric Williams",1806,NA,1,FALSE,11,1995,2006,"Williams"," Eric","Eric Williams","eric_williams",NA,NA,NA,NA,"Y","1806http://stats.nba.com/player/#!/"
"Frank Williams",1459,NA,1,FALSE,2,2002,2004,"Williams"," Frank","Frank Williams","frank_williams",NA,NA,NA,NA,"Y","1459http://stats.nba.com/player/#!/"
"Freeman Williams",3958,NA,1,FALSE,7,1978,1985,"Williams"," Freeman","Freeman Williams","HISTADD_freeman_williams",NA,NA,NA,NA,"Y","3958http://stats.nba.com/player/#!/"
"Gus Williams",3959,NA,1,FALSE,11,1975,1986,"Williams"," Gus","Gus Williams","HISTADD_gus_williams",NA,NA,NA,NA,"Y","3959http://stats.nba.com/player/#!/"
"Guy Williams",3960,NA,1,FALSE,1,1984,1985,"Williams"," Guy","Guy Williams","HISTADD_guy_williams",NA,NA,NA,NA,"Y","3960http://stats.nba.com/player/#!/"
"Herb Williams",7,NA,1,FALSE,17,1981,1998,"Williams"," Herb","Herb Williams","HISTADD_herb_williams",NA,NA,NA,NA,"Y","7http://stats.nba.com/player/#!/"
"Hot Rod Williams",1863,NA,1,FALSE,12,1986,1998,"Williams"," Hot Rod","Hot Rod Williams","HISTADD_john_williams",NA,NA,NA,NA,"Y","1863http://stats.nba.com/player/#!/"
"Jason Williams",443,NA,1,FALSE,12,1998,2010,"Williams"," Jason","Jason Williams","jason_williams",NA,NA,NA,NA,"Y","443http://stats.nba.com/player/#!/"
"Jawad Williams",89,NA,1,FALSE,2,2008,2010,"Williams"," Jawad","Jawad Williams","jawad_williams",NA,NA,NA,NA,"Y","89http://stats.nba.com/player/#!/"
"Jay Williams",1433,NA,1,FALSE,0,2002,2002,"Williams"," Jay","Jay Williams","jay_williams",NA,NA,NA,NA,"Y","1433http://stats.nba.com/player/#!/"
"Jayson Williams",1738,NA,1,FALSE,8,1990,1998,"Williams"," Jayson","Jayson Williams","HISTADD_jayson_williams",NA,NA,NA,NA,"Y","1738http://stats.nba.com/player/#!/"
"Jerome Williams",4120,NA,1,FALSE,8,1996,2004,"Williams"," Jerome","Jerome Williams","jerome_williams",NA,NA,NA,NA,"Y","4120http://stats.nba.com/player/#!/"
"John Williams",3961,NA,1,FALSE,8,1986,1994,"Williams"," John","John Williams","HISTADD_john_s_williams",NA,NA,NA,NA,"Y","3961http://stats.nba.com/player/#!/"
"Jordan Williams",1004,NA,1,FALSE,0,2011,2011,"Williams"," Jordan","Jordan Williams","jordan_williams",NA,NA,NA,NA,"Y","1004http://stats.nba.com/player/#!/"
"Justin Williams",671,NA,1,FALSE,1,2006,2007,"Williams"," Justin","Justin Williams","justin_williams",NA,NA,NA,NA,"Y","671http://stats.nba.com/player/#!/"
"Kenny Williams",3962,NA,1,FALSE,3,1990,1993,"Williams"," Kenny","Kenny Williams","HISTADD_kenny_williams",NA,NA,NA,NA,"Y","3962http://stats.nba.com/player/#!/"
"Kevin Williams",3963,NA,1,FALSE,5,1983,1988,"Williams"," Kevin","Kevin Williams","HISTADD_kevin_williams",NA,NA,NA,NA,"Y","3963http://stats.nba.com/player/#!/"
"Lorenzo Williams",1674,NA,1,FALSE,7,1992,1999,"Williams"," Lorenzo","Lorenzo Williams","HISTADD_lorenzo_williams",NA,NA,NA,NA,"Y","1674http://stats.nba.com/player/#!/"
"Lou Williams",54,"15 15",12,TRUE,11,2005,2016,"Williams"," Lou","Lou Williams","louis_williams",15,15,15,15,"Y","54http://stats.nba.com/player/#!/"
"Marcus Williams",634,NA,1,FALSE,3,2006,2009,"Williams"," Marcus","Marcus Williams","marcus_williams",NA,NA,NA,NA,"Y","634http://stats.nba.com/player/#!/"
"Marcus Williams",723,NA,1,FALSE,1,2007,2008,"Williams"," Marcus","Marcus Williams","marcus_e_williams",NA,NA,NA,NA,"Y","723http://stats.nba.com/player/#!/"
"Marvin Williams",13,"5 11",31,TRUE,11,2005,2016,"Williams"," Marvin","Marvin Williams","marvin_williams",5,11,5,11,"Y","13http://stats.nba.com/player/#!/"
"Micheal Williams",1776,NA,1,FALSE,10,1988,1998,"Williams"," Micheal","Micheal Williams","HISTADD_micheal_williams",NA,NA,NA,NA,"Y","1776http://stats.nba.com/player/#!/"
"Mike Williams",3964,NA,1,FALSE,0,1989,1989,"Williams"," Mike","Mike Williams","HISTADD_mike_williams",NA,NA,NA,NA,"Y","3964http://stats.nba.com/player/#!/"
"Milt Williams",3965,NA,1,FALSE,3,1970,1973,"Williams"," Milt","Milt Williams","HISTADD_milt_williams",NA,NA,NA,NA,"Y","3965http://stats.nba.com/player/#!/"
"Mo Williams",1548,"7 5",4,TRUE,13,2003,2016,"Williams"," Mo","Mo Williams","Mo_Williams",7,5,7,5,"Y","1548http://stats.nba.com/player/#!/"
"Monty Williams",1737,NA,1,FALSE,8,1994,2002,"Williams"," Monty","Monty Williams","monty_williams",NA,NA,NA,NA,"Y","1737http://stats.nba.com/player/#!/"
"Nate Williams",3966,NA,1,FALSE,7,1971,1978,"Williams"," Nate","Nate Williams","HISTADD_nate_williams",NA,NA,NA,NA,"Y","3966http://stats.nba.com/player/#!/"
"Pete Williams",3970,NA,1,FALSE,1,1985,1986,"Williams"," Pete","Pete Williams","HISTADD_pete_williams",NA,NA,NA,NA,"Y","3970http://stats.nba.com/player/#!/"
"Ray Williams",3975,NA,1,FALSE,9,1977,1986,"Williams"," Ray","Ray Williams","HISTADD_ray_williams",NA,NA,NA,NA,"Y","3975http://stats.nba.com/player/#!/"
"Reggie Williams",609,NA,1,FALSE,9,1987,1996,"Williams"," Reggie","Reggie Williams","HISTADD_reggie_williams",NA,NA,NA,NA,"Y","609http://stats.nba.com/player/#!/"
"Reggie Williams",885,NA,1,FALSE,5,2009,2014,"Williams"," Reggie","Reggie Williams","Reggie_Williams",NA,NA,NA,NA,"Y","885http://stats.nba.com/player/#!/"
"Rickey Williams",3967,NA,1,FALSE,0,1982,1982,"Williams"," Rickey","Rickey Williams","HISTADD_rickey_williams",NA,NA,NA,NA,"Y","3967http://stats.nba.com/player/#!/"
"Rob Williams",3969,NA,1,FALSE,1,1982,1983,"Williams"," Rob","Rob Williams","HISTADD_rob_williams",NA,NA,NA,NA,"Y","3969http://stats.nba.com/player/#!/"
"Ron Williams",3971,NA,1,FALSE,7,1968,1975,"Williams"," Ron","Ron Williams","HISTADD_fritz_williams",NA,NA,NA,NA,"Y","3971http://stats.nba.com/player/#!/"
"Sam Williams",3972,NA,1,FALSE,1,1968,1969,"Williams"," Sam","Sam Williams","HISTADD_sam_williams",NA,NA,NA,NA,"Y","3972http://stats.nba.com/player/#!/"
"Samuel Williams",3973,NA,1,FALSE,3,1981,1984,"Williams"," Samuel","Samuel Williams","HISTADD_sam_k_williams",NA,NA,NA,NA,"Y","3973http://stats.nba.com/player/#!/"
"Scott Williams",1639,NA,1,FALSE,14,1990,2004,"Williams"," Scott","Scott Williams","scott_williams",NA,NA,NA,NA,"Y","1639http://stats.nba.com/player/#!/"
"Sean Williams",708,NA,1,FALSE,4,2007,2011,"Williams"," Sean","Sean Williams","sean_williams",NA,NA,NA,NA,"Y","708http://stats.nba.com/player/#!/"
"Shammond Williams",472,NA,1,FALSE,8,1998,2006,"Williams"," Shammond","Shammond Williams","shammond_williams",NA,NA,NA,NA,"Y","472http://stats.nba.com/player/#!/"
"Shawne Williams",629,NA,1,FALSE,8,2006,2014,"Williams"," Shawne","Shawne Williams","shawne_williams",NA,NA,NA,NA,"Y","629http://stats.nba.com/player/#!/"
"Shelden Williams",617,NA,1,FALSE,5,2006,2011,"Williams"," Shelden","Shelden Williams","shelden_williams",NA,NA,NA,NA,"Y","617http://stats.nba.com/player/#!/"
"Sly Williams",3974,NA,1,FALSE,6,1979,1985,"Williams"," Sly","Sly Williams","HISTADD_sly_williams",NA,NA,NA,NA,"Y","3974http://stats.nba.com/player/#!/"
"Terrence Williams",831,NA,1,FALSE,3,2009,2012,"Williams"," Terrence","Terrence Williams","terrence_williams",NA,NA,NA,NA,"Y","831http://stats.nba.com/player/#!/"
"Travis Williams",283,NA,1,FALSE,1,1997,1998,"Williams"," Travis","Travis Williams","HISTADD_travis_williams",NA,NA,NA,NA,"Y","283http://stats.nba.com/player/#!/"
"Troy Williams",401,NA,1,FALSE,0,2016,2016,"Williams"," Troy","Troy Williams","troy_williams",NA,NA,NA,NA,"Y","401http://stats.nba.com/player/#!/"
"Walt Williams",6,NA,1,FALSE,10,1992,2002,"Williams"," Walt","Walt Williams","walt_williams",NA,NA,NA,NA,"Y","6http://stats.nba.com/player/#!/"
"Ward Williams",3976,NA,1,FALSE,0,1948,1948,"Williams"," Ward","Ward Williams","HISTADD_ward_williams",NA,NA,NA,NA,"Y","3976http://stats.nba.com/player/#!/"
"Willie Williams",3977,NA,1,FALSE,0,1970,1970,"Williams"," Willie","Willie Williams","HISTADD_willie_williams",NA,NA,NA,NA,"Y","3977http://stats.nba.com/player/#!/"
"Corliss Williamson",1855,NA,1,FALSE,11,1995,2006,"Williamson"," Corliss","Corliss Williamson","corliss_williamson",NA,NA,NA,NA,"Y","1855http://stats.nba.com/player/#!/"
"John Williamson",3978,NA,1,FALSE,4,1976,1980,"Williamson"," John","John Williamson","HISTADD_john_williamson",NA,NA,NA,NA,"Y","3978http://stats.nba.com/player/#!/"
"Kevin Willis",4040,NA,1,FALSE,22,1984,2006,"Willis"," Kevin","Kevin Willis","kevin_willis",NA,NA,NA,NA,"Y","4040http://stats.nba.com/player/#!/"
"Bill Willoughby",3979,NA,1,FALSE,8,1975,1983,"Willoughby"," Bill","Bill Willoughby","HISTADD_bill_willoughby",NA,NA,NA,NA,"Y","3979http://stats.nba.com/player/#!/"
"Dedric Willoughby",611,NA,1,FALSE,0,1999,1999,"Willoughby"," Dedric","Dedric Willoughby","HISTADD_dedric_willoughby",NA,NA,NA,NA,"Y","611http://stats.nba.com/player/#!/"
"Bob Wilson",3988,NA,1,FALSE,0,1951,1951,"Wilson"," Bob","Bob Wilson","HISTADD_bob_wilson",NA,NA,NA,NA,"Y","3988http://stats.nba.com/player/#!/"
"Bobby Wilson",3987,NA,1,FALSE,3,1974,1977,"Wilson"," Bobby","Bobby Wilson","HISTADD_bobby_wilson",NA,NA,NA,NA,"Y","3987http://stats.nba.com/player/#!/"
"George Wilson",3981,NA,1,FALSE,6,1964,1970,"Wilson"," George","George Wilson","HISTADD_jiff_wilson",NA,NA,NA,NA,"Y","3981http://stats.nba.com/player/#!/"
"Isaiah Wilson",3982,NA,1,FALSE,0,1971,1971,"Wilson"," Isaiah","Isaiah Wilson","HISTADD_bunny_wilson",NA,NA,NA,NA,"Y","3982http://stats.nba.com/player/#!/"
"Mike Wilson",3983,NA,1,FALSE,3,1983,1986,"Wilson"," Mike","Mike Wilson","HISTADD_mike_wilson",NA,NA,NA,NA,"Y","3983http://stats.nba.com/player/#!/"
"Nikita Wilson",3984,NA,1,FALSE,0,1987,1987,"Wilson"," Nikita","Nikita Wilson","HISTADD_nikita_wilson",NA,NA,NA,NA,"Y","3984http://stats.nba.com/player/#!/"
"Othell Wilson",3980,NA,1,FALSE,2,1984,1986,"Wilson"," Othell","Othell Wilson","HISTADD_othell_wilson",NA,NA,NA,NA,"Y","3980http://stats.nba.com/player/#!/"
"Rick Wilson",3985,NA,1,FALSE,1,1978,1979,"Wilson"," Rick","Rick Wilson","HISTADD_rick_wilson",NA,NA,NA,NA,"Y","3985http://stats.nba.com/player/#!/"
"Ricky Wilson",3986,NA,1,FALSE,0,1987,1987,"Wilson"," Ricky","Ricky Wilson","HISTADD_ricky_wilson",NA,NA,NA,NA,"Y","3986http://stats.nba.com/player/#!/"
"Thomas Wilson",3989,NA,1,FALSE,0,1979,1979,"Wilson"," Thomas","Thomas Wilson","HISTADD_bubba_wilson",NA,NA,NA,NA,"Y","3989http://stats.nba.com/player/#!/"
"Trevor Wilson",106,NA,1,FALSE,5,1990,1995,"Wilson"," Trevor","Trevor Wilson","HISTADD_trevor_wilson",NA,NA,NA,NA,"Y","106http://stats.nba.com/player/#!/"
"Kyle Wiltjer",402,NA,1,FALSE,0,2016,2016,"Wiltjer"," Kyle","Kyle Wiltjer","kyle_wiltjer",NA,NA,NA,NA,"Y","402http://stats.nba.com/player/#!/"
"Kennard Winchester",3990,NA,1,FALSE,2,1990,1992,"Winchester"," Kennard","Kennard Winchester","HISTADD_kennard_winchester",NA,NA,NA,NA,"Y","3990http://stats.nba.com/player/#!/"
"Tony Windis",3991,NA,1,FALSE,0,1959,1959,"Windis"," Tony","Tony Windis","HISTADD_tony_windis",NA,NA,NA,NA,"Y","3991http://stats.nba.com/player/#!/"
"John Windsor",3992,NA,1,FALSE,0,1963,1963,"Windsor"," John","John Windsor","HISTADD_john_windsor",NA,NA,NA,NA,"Y","3992http://stats.nba.com/player/#!/"
"Lee Winfield",3993,NA,1,FALSE,6,1969,1975,"Winfield"," Lee","Lee Winfield","HISTADD_lee_winfield",NA,NA,NA,NA,"Y","3993http://stats.nba.com/player/#!/"
"David Wingate",2363,NA,1,FALSE,14,1986,2000,"Wingate"," David","David Wingate","HISTADD_david_wingate",NA,NA,NA,NA,"Y","2363http://stats.nba.com/player/#!/"
"Dontonio Wingfield",161,NA,1,FALSE,3,1994,1997,"Wingfield"," Dontonio","Dontonio Wingfield","HISTADD_dontonio_wingfield",NA,NA,NA,NA,"Y","161http://stats.nba.com/player/#!/"
"Harthorne Wingo",3994,NA,1,FALSE,3,1972,1975,"Wingo"," Harthorne","Harthorne Wingo","HISTADD_wingy_wingo",NA,NA,NA,NA,"Y","3994http://stats.nba.com/player/#!/"
"Marv Winkler",3995,NA,1,FALSE,0,1970,1970,"Winkler"," Marv","Marv Winkler","HISTADD_marv_winkler",NA,NA,NA,NA,"Y","3995http://stats.nba.com/player/#!/"
"Justise Winslow",314,"17 10",13,TRUE,1,2015,2016,"Winslow"," Justise","Justise Winslow","justise_winslow",17,10,17,10,"Y","314http://stats.nba.com/player/#!/"
"Rickie Winslow",607,NA,1,FALSE,0,1987,1987,"Winslow"," Rickie","Rickie Winslow","HISTADD_rickie_winslow",NA,NA,NA,NA,"Y","607http://stats.nba.com/player/#!/"
"Trevor Winter",533,NA,1,FALSE,0,1998,1998,"Winter"," Trevor","Trevor Winter","HISTADD_trevor_winter",NA,NA,NA,NA,"Y","533http://stats.nba.com/player/#!/"
"Brian Winters",3997,NA,1,FALSE,8,1974,1982,"Winters"," Brian","Brian Winters","HISTADD_brian_winters",NA,NA,NA,NA,"Y","3997http://stats.nba.com/player/#!/"
"Voise Winters",3998,NA,1,FALSE,0,1985,1985,"Winters"," Voise","Voise Winters","HISTADD_voise_winters",NA,NA,NA,NA,"Y","3998http://stats.nba.com/player/#!/"
"Willie Wise",3999,NA,1,FALSE,1,1976,1977,"Wise"," Willie","Willie Wise","HISTADD_willie_wise",NA,NA,NA,NA,"Y","3999http://stats.nba.com/player/#!/"
"Jeff Withey",1146,"30 12",27,TRUE,3,2013,2016,"Withey"," Jeff","Jeff Withey","jeff_withey",30,12,30,12,"Y","1146http://stats.nba.com/player/#!/"
"Luke Witte",4000,NA,1,FALSE,2,1973,1975,"Witte"," Luke","Luke Witte","HISTADD_luke_witte",NA,NA,NA,NA,"Y","4000http://stats.nba.com/player/#!/"
"Randy Wittman",212,NA,1,FALSE,8,1983,1991,"Wittman"," Randy","Randy Wittman","HISTADD_randy_wittman",NA,NA,NA,NA,"Y","212http://stats.nba.com/player/#!/"
"Garry Witts",4001,NA,1,FALSE,0,1981,1981,"Witts"," Garry","Garry Witts","HISTADD_garry_witts",NA,NA,NA,NA,"Y","4001http://stats.nba.com/player/#!/"
"Dave Wohl",4002,NA,1,FALSE,6,1971,1977,"Wohl"," Dave","Dave Wohl","HISTADD_dupp_dave_wohl",NA,NA,NA,NA,"Y","4002http://stats.nba.com/player/#!/"
"Joe Wolf",1690,NA,1,FALSE,11,1987,1998,"Wolf"," Joe","Joe Wolf","HISTADD_joe_wolf",NA,NA,NA,NA,"Y","1690http://stats.nba.com/player/#!/"
"Ruben Wolkowyski",1339,NA,1,FALSE,2,2000,2002,"Wolkowyski"," Ruben","Ruben Wolkowyski","ruben_wolkowyski",NA,NA,NA,NA,"Y","1339http://stats.nba.com/player/#!/"
"Nate Wolters",1153,NA,1,FALSE,1,2013,2014,"Wolters"," Nate","Nate Wolters","nate_wolters",NA,NA,NA,NA,"Y","1153http://stats.nba.com/player/#!/"
"Al Wood",4004,NA,1,FALSE,5,1981,1986,"Wood"," Al","Al Wood","HISTADD_al_wood",NA,NA,NA,NA,"Y","4004http://stats.nba.com/player/#!/"
"Bob Wood",4006,NA,1,FALSE,0,1949,1949,"Wood"," Bob","Bob Wood","HISTADD_bob_wood",NA,NA,NA,NA,"Y","4006http://stats.nba.com/player/#!/"
"Christian Wood",327,"24 2",20,TRUE,1,2015,2016,"Wood"," Christian","Christian Wood","christian_wood",24,2,24,25,"Y","327http://stats.nba.com/player/#!/"
"David Wood",179,NA,1,FALSE,8,1988,1996,"Wood"," David","David Wood","HISTADD_david_wood",NA,NA,NA,NA,"Y","179http://stats.nba.com/player/#!/"
"Howard Wood",4003,NA,1,FALSE,0,1981,1981,"Wood"," Howard","Howard Wood","HISTADD_howard_wood",NA,NA,NA,NA,"Y","4003http://stats.nba.com/player/#!/"
"Leon Wood",4005,NA,1,FALSE,6,1984,1990,"Wood"," Leon","Leon Wood","HISTADD_leon_wood",NA,NA,NA,NA,"Y","4005http://stats.nba.com/player/#!/"
"Loren Woods",1404,NA,1,FALSE,6,2001,2007,"Woods"," Loren","Loren Woods","loren_woods",NA,NA,NA,NA,"Y","1404http://stats.nba.com/player/#!/"
"Qyntel Woods",1455,NA,1,FALSE,3,2002,2005,"Woods"," Qyntel","Qyntel Woods","qyntel_woods",NA,NA,NA,NA,"Y","1455http://stats.nba.com/player/#!/"
"Randy Woods",11,NA,1,FALSE,3,1992,1995,"Woods"," Randy","Randy Woods","HISTADD_randy_woods",NA,NA,NA,NA,"Y","11http://stats.nba.com/player/#!/"
"Mike Woodson",4007,NA,1,FALSE,10,1980,1990,"Woodson"," Mike","Mike Woodson","HISTADD_mike_woodson",NA,NA,NA,NA,"Y","4007http://stats.nba.com/player/#!/"
"Orlando Woolridge",4008,NA,1,FALSE,12,1981,1993,"Woolridge"," Orlando","Orlando Woolridge","HISTADD_orlando_woolridge",NA,NA,NA,NA,"Y","4008http://stats.nba.com/player/#!/"
"Haywoode Workman",4065,NA,1,FALSE,10,1989,1999,"Workman"," Haywoode","Haywoode Workman","haywood_workman",NA,NA,NA,NA,"Y","4065http://stats.nba.com/player/#!/"
